alert.corr.obs	orient.corr.obs	control.corr.obs
LINC00839	0.114102161768572	0.0457167891341469	0.137703338714111
LINC00842	-0.168207202461555	-0.226270490189475	-0.20165722193764
LINC00844	0.102349849792417	0.129476196254917	0.0676009104243127
LINC00869	0.170729025609964	0.186237862783256	0.107461581158979
LINC00886	-0.217572139763347	-0.220294275839599	-0.125411402332297
LINC00889	0.265384313607496	0.379790691215862	0.206283614374293
LINC00893	0.05925702193848	0.0811376375294677	0.0404214955332898
LINC00900	-0.217554519299363	-0.356734961987369	-0.228767329790328
LINC00909	-0.171875789360932	-0.297964551169544	-0.223898789309036
LINC00926	-0.11250213143256	-0.185210089105528	-0.148675577357602
LINC00933	0.108815659911223	0.056887118775067	-0.0534755498188825
LINC00937	-0.253610575852115	-0.40230483396694	-0.287968160160883
LINC00938	-0.0158910022265354	0.0948969316249954	0.0613810786768519
LINC00950	-0.0298434853700501	-0.0118280485124575	-0.144431092297462
LINC00958	-0.128791665100833	-0.214617889305936	-0.0947344735063512
LINC00963	0.15493995686233	0.212642680303649	0.157818255338016
LINC00965	0.0827111799214704	0.221001309064658	0.123964433146517
LINC00982	-0.148383350977234	-0.167601936246665	-0.0474846138671348
LINC00999	0.212031921475968	0.311239123753558	0.14597179105459
LINC01000	0.107159529695606	0.122483174965719	0.113720644016827
LINC01003	0.0952295595624928	0.143212644952542	0.0977813607050223
LINC01011	0.0374171235101004	0.133664032639893	0.0561950204970074
LINC01023	0.016767027732968	0.059285853630348	0.083417625897952
LINC01061	0.129477520953826	0.188772279023216	0.0843091685949715
LINC01088	-0.183409225803906	-0.249338181561166	-0.154309732712611
LINC01089	-0.0707597466211179	0.0446503142131518	-0.10054642299552
LINC01094	-0.195995623912354	-0.322694124225546	-0.152544226107194
LINC01102	0.298146829662083	0.361167657929076	0.208869339273457
LINC01105	0.0560584099589712	0.0958150618577696	0.0422671395525093
LINC01106	0.105346015626478	0.224274916967911	0.0856799323397993
LINC01116	-0.01904976420097	-0.136340338917348	-0.0885338256567634
LINC01126	-0.0584571820844202	-0.0857598359193997	-0.0495256480583278
LINC01128	0.275012525912461	0.340286035140947	0.208788459018082
LINC01137	0.272420707901016	0.3152491920896	0.179578362994122
LINC01138	-0.0830136218242094	-0.180590047127429	-0.14190671348656
LINC01140	-0.219819371632163	-0.402560876367735	-0.175579645298086
LINC01144	0.0768620498357935	0.0732922468362941	0.0443689016197824
LINC01146	0.109797803188553	0.117695259032027	0.015045749323807
LINC01158	0.224734501174261	0.246393704034597	0.133130415651617
LINC01176	-0.271965680017715	-0.340673473052996	-0.204597623208983
LINC01184	0.154160262621033	0.0386620218591767	0.0830117782891088
LINC01197	-0.170494750462918	-0.324942348302296	-0.143821958157278
LINC01233	0.138465285928578	0.0671958644185214	0.0200162649399347
LINC01260	0.334151390417861	0.301900111294594	0.234476910599373
LINC01278	0.0266943261019724	-0.00145122950690356	-0.0127228347292797
LINC01296	0.246234464681608	0.215522069494418	0.225101947348643
LINC01315	-0.199807289526155	-0.380841303443414	-0.234358489540757
LINC01351	-0.126812070614679	-0.144424545618937	-0.0482528084512796
LINC01399	0.0400747449705324	-0.00474070663320579	0.0319624465549975
LINC01405	0.0695850860965432	0.153393738052093	0.0526702040511651
LINC01410	-0.280376879284287	-0.389858674559322	-0.257798008086347
LINC01480	-0.0266611099628664	-0.194100873862534	-0.165633176664608
LINC01481	-0.069942863611615	0.0116186590236006	-0.105494977245634
LINC01485	-0.28938494993286	-0.420872483172812	-0.224522042382253
LINC01506	0.0657276813034517	0.0745260366780878	0.00816954985190133
LINC01521	0.0368596740930602	-0.0264257929872982	-0.0188797167125009
LINC01547	-0.16127058765554	-0.276943512476208	-0.189609102069334
LINC01551	-0.0442688788165444	-0.168110042477576	-0.0497898995289742
LINC01554	-0.022006604521127	-0.128147975663147	-0.0824878962588491
LINC01556	-0.0524100545931798	-0.0242126309587299	-0.00696616158139578
LINC01578	0.149498379942335	0.190283431361892	0.109938927183354
LINC01590	0.0119421096242974	-0.0661018085359376	-0.103920871393998
LINC01596	0.206364444743131	0.22592721261872	0.0315432677666694
LINC01607	0.180224287612959	0.132424035472042	0.128714832367434
LINC01637	0.252904646143786	0.356985801985976	0.19797076185315
LINC01664	-0.155182211211192	-0.183166259409709	-0.129775938328529
LINC01672	0.0599354776424122	0.0559968269201203	-0.00671169542455548
LINC01686	0.0557463322389889	0.120195781801836	0.0923878615427037
LINC01736	-0.161933768848025	-0.293719817188794	-0.17295340672621
LINC01750	-0.174741711294142	-0.229387797466764	-0.108706476505379
LINC01783	0.13221026235984	0.0877831524090686	0.0714009594149049
LINC01792	-0.027561822349904	-0.0186980577439535	-0.0313787805858455
LINC01869	0.112647630176514	0.1236068497363	0.0667340981644861
LINC01881	-0.16979033513433	-0.28571946876633	-0.184482103193136
LINC01949	-0.0158302753015831	0.00261897473031177	0.018214615782164
LINC01963	0.158196306059352	0.111909346393133	0.0954241954981535
LINC01976	-0.0430967282388798	-0.0753313670937011	-0.00985977711137972
LINC01993	-0.0648612074472322	-0.0873997426884786	-0.0969359242272149
LINC02004	0.00267378600920336	0.0291831537741803	0.0181230747511749
LINC02012	0.230134450469545	0.332376837120566	0.13756398856502
LINC02014	0.027056977090424	0.00722326649576649	0.04365354568909
LINC02018	0.023349193254435	0.120595601958318	0.0632346190171469
LINC02076	-0.268307482877907	-0.357975382230208	-0.239021349219121
LINC02145	0.0275180219176321	0.0980550969378696	-0.055003510118875
LINC02210	0.0398049112019896	0.156163892763766	0.0361468358752812
LINC02217	-0.220796258714175	-0.368451609549681	-0.142584105262567
LINC02249	-0.00494628061184941	0.014515281101953	0.0293508257543969
LINC02361	-0.176789739402935	-0.260551487464136	-0.0747197583070367
LINC02381	-0.0971184623318934	-0.145195796658972	-0.13399571184332
LINC02470	-0.0822246858747467	-0.108017617715817	-0.100306128108719
LINC02482	-0.225829465862501	-0.360408075011838	-0.213200204166452
LINC02550	-0.0612318815384723	-0.140012016764639	-0.160231886670705
LINGO1	-0.0793113626093572	-0.135739485689282	-0.109216063789075
LINGO2	-0.0874862244261308	-0.00355513620544791	-0.13780116123404
LINGO3	-0.023061286626406	-0.123068715148287	-0.0745212768398012
LINS1	0.0329300377032194	0.176584820353038	0.0534732464434859
LIPA	-0.00675131824869028	-0.0881524217073692	-0.014257629834439
LIPC	-0.106605493769615	-0.228731151906305	-0.141195414070377
LIPE	0.0991079153955011	0.101063685940997	0.0625235108418144
LIPN	0.0464151901087621	0.0680357499595757	0.0754165118752999
LIPT1	-0.0239364661432257	0.087490599505368	0.0665132930979283
LIPT2	-0.0505960564001062	-0.143270166233029	-0.0954683153514772
LITAF	0.0396409054613266	-0.0858693378962491	-0.0158935045817003
LIX1	-0.184234318803692	-0.285900012063602	-0.0944547164785528
LIX1L	-0.238304866989746	-0.263482484262151	-0.119110960661625
LKAAEAR1	-0.071140812608618	-0.174507952612069	-0.0913590573509316
LLCFC1	-0.0235651756796759	-0.093068514268939	-0.0922254257076576
LLGL2	0.0963108432670201	0.0826023911495098	-0.00166260401307253
LLPH	-0.129892950012453	-0.123699191724351	-0.037409435641953
LMAN1	-0.00599830609441265	0.0513202396279246	-0.00277036664743352
LMAN1L	0.0827556660967133	0.0527627119104971	-0.00138080648508923
LMAN2	-0.053674947494509	-0.0693607892894265	-0.0145701304615725
LMAN2L	-0.210058383083499	-0.31889804019012	-0.178493600815448
LMBR1	0.197425144553451	0.265883603899628	0.160466264551874
LMBR1L	0.0370377414418251	0.133663615585183	0.0439426844000481
LMBRD1	0.045371369460107	0.0207932128170595	0.0964417316687374
LMBRD2	-0.186176692409535	-0.260471082078005	-0.127579035656963
LMCD1	-0.236470269566476	-0.374477980217167	-0.217713687535267
LMF1	-0.134695951997542	-0.208681999639844	-0.180556648912167
LMF2	-0.0581824535098605	-0.0459877721571435	-0.0776411690171093
LMLN	0.324927325094327	0.334635133010698	0.163878326930191
LMNA	-0.050182215517431	-0.138426897161678	-0.0642912170020699
LMNB2	-0.049688241157872	-0.0670882095301625	-0.0757561689557766
LMO1	-0.295969503635899	-0.396099569188883	-0.31939720073998
LMO2	0.130853981585222	0.142353715604883	0.0159705018026254
LMO3	-0.280416246192549	-0.44306377727529	-0.233701682221398
LMO4	-0.0126641037109316	-0.0690510294159396	0.0454322834429483
LMO7	-0.0236257229183845	-0.0193361603175161	-0.0670467135859602
LMOD1	0.147576760668951	0.116024214829488	0.107291586429079
LMTK2	0.272424763885893	0.332444269742726	0.17638698416299
LMTK3	-0.0733638273231926	-0.088879955488918	-0.125406026954297
LNP1	0.197076930148311	0.234727503069734	0.0808615468652911
LNPEP	0.0879741960080039	0.111748878586567	0.0496046988645156
LNPK	-0.13501684105302	-0.189403164223451	-0.0751154382083463
LNX1	0.204672854650883	0.315188613239779	0.175462583963407
LNX2	0.00317527325734909	0.14808552070066	0.0228220527856213
LOC100049716	-0.0181981873058914	-0.106818954250054	-0.0506062111915149
LOC100126784	0.0580436372525698	0.0617746466768747	0.0116457694641412
LOC100128079	0.0557340779104452	0.0140682442232215	0.03974922861679
LOC100128164	-0.0260361338290704	-0.0233626191524226	-0.0203651395436243
LOC100128239	0.0861499537240248	-0.0282684843887621	0.0901611112103563
LOC100128288	0.119237618489506	0.110950973027859	0.0297115098564491
LOC100128361	0.109552009592056	0.121826593035993	0.0834581371636121
LOC100128398	-0.0943679778792252	-0.0430272582514409	-0.04918840601029
LOC100129034	-0.0463564554153405	0.0119154766556628	0.100142215773044
LOC100129138	0.164797808716427	0.0973608706433066	0.0254488363326545
LOC100129291	-0.253876525027629	-0.320437138444849	-0.230677632549038
LOC100129434	0.0119461178326073	0.072743215061254	0.064979495205845
LOC100129917	0.0394410897930999	0.108496712955727	0.0319308379529014
LOC100130264	0.0555085867819365	0.0235873321769276	0.0463365832812629
LOC100130331	-0.260391043017032	-0.32769575038118	-0.148897754005638
LOC100130691	-0.10927259619918	-0.128076313695109	-0.0265018152833675
LOC100130705	0.132968846500922	0.170558076641431	0.084219898097122
LOC100130950	0.0854630105665726	0.192135868886776	0.0439894299911897
LOC100131289	0.0885573426882013	0.150647513944758	0.00094465141600818
LOC100132057	-0.0485704900120985	0.00398600913966258	0.016361653284744
LOC100132249	0.102473657431995	0.14425107314367	0.0565529426394834
LOC100132356	-0.155677929152729	-0.129084116587802	-0.191290052332643
LOC100132831	-0.0309854858558471	-0.146212084974176	-0.138763257600792
LOC100133050	-0.028038356200323	0.0537987265247785	0.0597956147735037
LOC100133091	0.17845221693922	0.30474392163025	0.189202638772018
LOC100133331	-0.0394132617016426	0.107803484998227	0.0303422255685743
LOC100190986	-0.0280851884375301	0.0624820286116344	-0.0394010669618155
LOC100233156	0.0933309319747504	0.0890167183038359	0.0548799622287665
LOC100240734	0.139840173038648	0.2395390128816	0.00843458410280449
LOC100240735	-0.19788859055376	-0.26705421144049	-0.122813020067317
LOC100268168	-0.045059074552901	-0.17354345392978	-0.14491814799159
LOC100270746	0.00505113726496702	0.0933306465723167	0.032024579944841
LOC100286906	0.303014759553545	0.229581737545957	0.120395603655825
LOC100287497	0.0748756249692181	0.21626096936145	0.140332417808628
LOC100288203	-0.0618097206376995	0.07465642948007	-0.0419166543146919
LOC100288911	-0.235342722471932	-0.365154704652217	-0.20539510328075
LOC100289230	0.0239083963563199	0.157765135965186	0.0557209772392876
LOC100289361	-0.0331316147852305	-0.0959755225874803	-0.0590558320435511
LOC100294145	0.230892618838481	0.318350166248902	0.183722417887754
LOC100335030	0.0693131529625952	0.116955855166725	0.0852327121359689
LOC100419583	0.129555965693291	0.0524525936273672	-0.00760777935625566
LOC100505915	-0.177188516162168	-0.223375947220879	-0.157224940961224
LOC100505938	0.248895395643512	0.202179279391751	0.0831852045128884
LOC100506100	-0.310188968432002	-0.425264738734735	-0.230905221693138
LOC100506124	0.191197426002289	0.280794723593675	0.120909483023449
LOC100506125	-0.223993344200224	-0.352255138576901	-0.209489442593105
LOC100506271	-0.270817331976256	-0.390467085916194	-0.264229795651659
LOC100506282	0.0432334984495349	0.0895023213878784	0.0453998669043968
LOC100506388	0.130391232487869	0.0773972359480926	-0.00428557852252287
LOC100506476	0.117213000827748	0.238198625720595	0.165070838004903
LOC100506544	0.0108818421250661	-0.0215126245649119	0.0155719132045671
LOC100506548	0.14497825244912	0.121290422280853	0.117334351213567
LOC100506725	0.0800472915851371	0.0775845162746176	0.0601380005637559
LOC100506844	0.236736681627347	0.158687139805987	0.128659665560887
LOC100506990	-0.000717781217134665	0.0726214978855726	0.0756390505238935
LOC100507351	-0.236176021256247	-0.273765320513846	-0.194688791629506
LOC100507387	-0.114798972492086	0.0113163003574188	-0.0658664297605667
LOC100507487	-0.0498335112038515	-0.1945724491156	-0.188300952736952
LOC100507507	0.247875060388168	0.265678144984528	0.219021150111116
LOC100507516	-0.205099632427697	-0.33021469117416	-0.201269110093293
LOC100507557	-0.0445037118746867	0.00107754114557836	0.0788782261518502
LOC100507599	0.024377221224564	0.136125589766486	0.178391274531806
LOC100507642	0.118877981366765	0.116624393148234	0.0849745184229965
LOC100996385	0.210239780156461	0.174971960388931	0.0939153546511488
LOC101060091	-0.216833228102251	-0.230454304754534	-0.143080844183883
LOC101060391	-0.341765792818226	-0.419637841610922	-0.227417559446663
LOC101926934	0.055368582840554	-0.0124001130700284	0.00716034827313237
LOC101926935	0.0761402060482265	0.201167790114104	0.0290226018823905
LOC101927027	-0.314933515548615	-0.381815914204672	-0.251492427474585
LOC101927278	0.164639033175689	0.0632658292995228	0.106583730739299
LOC101927318	-0.212509704158354	-0.361262224100301	-0.159304180297584
LOC101927420	-0.198160292925909	-0.300934258835993	-0.12338991041232
LOC101927502	-0.0323876026212309	0.0046728179710341	0.00949752455789134
LOC101927550	0.0131811120939186	0.0446319482617727	0.0202492884714528
LOC101927596	0.0981220052883919	0.0438753569774301	-0.055439691053901
LOC101927752	-0.180806583517555	-0.296803883676347	-0.112049956922313
LOC101927765	-0.0991138756954806	-0.17208691149465	-0.100624980117864
LOC101927811	-0.187501110026415	-0.262511821527249	-0.08661390265975
LOC101927974	-0.135334024114045	-0.220162106122861	-0.109617832845415
LOC101928068	0.125106564935387	0.201102087595969	0.11490629117485
LOC101928087	0.249373444514244	0.424031791407781	0.221795024168233
LOC101928111	-0.257653927187621	-0.371159478032859	-0.186609537520132
LOC101928303	0.0290898928322736	-0.0332756387104103	-0.0832466673609043
LOC101928370	-0.121150998887934	-0.21051160919506	-0.102301501820737
LOC101928424	-0.0866207692387972	-0.17671767361678	-0.0609980279593093
LOC101928433	0.11242841435884	0.0919323128184003	0.0893193106353425
LOC101928504	-0.114148426186498	-0.239046868071554	-0.186621142752911
LOC101928659	-0.0483228373604934	-0.142460679460087	-0.0584411175160219
LOC101928673	0.24036087939409	0.268313507122685	0.113092883809812
LOC101929066	-0.0692251639100888	-0.187274872287298	-0.0477489559361003
LOC101929122	0.0136245990825996	-0.00514036308172107	0.0451032411057486
LOC101929229	-0.0694532445484304	-0.0893040441372241	-0.170552436686557
LOC101929384	0.0104224350377188	-0.065415413987136	-0.116071976976302
LOC101930085	-0.175093067121184	-0.262709905270093	-0.174559648948585
LOC102606465	0.0623913097281574	-0.00915209181049191	-0.0445661560216631
LOC102723566	0.15583621432582	0.14597811147933	0.0821750682267855
LOC102723665	-0.191879628353984	-0.287491982016695	-0.138867117259377
LOC102723753	0.0542960812559613	0.127549707051791	0.0858616882873356
LOC102723968	-0.0112359797518687	-0.0645160615403077	-0.0409608955387733
LOC102724156	-0.253717988420531	-0.351632078329287	-0.231402083687823
LOC103091866	-0.046993614237151	-0.0569321969767242	-0.0708861454226629
LOC103344931	0.00831304678612502	-0.0126119847782336	0.0702069246563867
LOC105274304	0.0590981294184265	0.00564696098591634	0.0273530082841752
LOC105370333	0.15193504698208	0.108221270389824	0.0551331317707127
LOC105372480	-0.217041985383298	-0.301436786061573	-0.156305415105028
LOC105372990	0.102188822327077	0.0483285113330776	0.0335380062495743
LOC105373383	-0.202784040151286	-0.29630938558696	-0.213715844436859
LOC105373876	0.037528187921993	0.0182217382159841	0.0344509833031433
LOC105374546	-0.159457154938582	-0.29110485996969	-0.191023219655188
LOC105374727	0.176050059956762	0.152082915192025	-0.000971329170204913
LOC105374952	-0.0630497985222281	-0.228209309951521	-0.125298632958758
LOC105376064	-0.215296707497502	-0.331941854304657	-0.25759429260847
LOC105376360	0.125340444848541	0.0456749934315061	-0.0409250393182479
LOC105376805	-0.0463339813154829	-0.116864610820414	-0.192208797233098
LOC105377590	0.0805560289749494	0.0929354082144978	0.0488739395567744
LOC105377621	0.101033567334474	0.0622654115293017	0.0325703384035478
LOC105378663	0.0620321239971909	0.0953305403132991	0.0163718495171151
LOC105378853	-0.123544936943561	-0.229366520735905	-0.131392078499184
LOC105379807	-0.101971023492855	-0.217439767465337	-0.116830808094257
LOC107984035	-0.035641277086152	-0.0897511913120813	-0.0333956739839458
LOC107984974	-0.0419967116304651	-0.103831510909453	-0.111681737700065
LOC108783654	-0.00613482422376961	-0.0496432402194249	-0.000965802295884386
LOC145694	0.00350764587196086	-0.0291670451864693	0.0133707797456722
LOC145783	-0.118606074459772	-0.174946549229549	-0.0958269636109177
LOC148413	-0.0493208036818904	-0.0340875933069737	0.0478484276942042
LOC148709	-0.0916552268164353	-0.137136766198312	0.00119452253923421
LOC149373	-0.160118842130779	-0.125299832518242	-0.1350805489079
LOC150776	0.0402107951950571	0.0364506890469165	-0.0287091077532563
LOC151174	0.143666674125713	0.142192605115904	0.0691988217965225
LOC155060	-0.011076467503778	0.0936034752596319	-0.0186135682329988
LOC202181	-0.126720679850992	-0.171897179445048	-0.244804330458495
LOC220729	0.266848473627156	0.372129333441311	0.23122056381141
LOC257396	-0.162823311552589	-0.264722126045354	-0.189562686439296
LOC283788	0.224345793011124	0.243947714943078	0.107460673277919
LOC284009	0.0477726152055375	0.209214980296789	0.0905783590673595
LOC284454	0.0569215649646592	0.0118870670780167	-0.0303148432178827
LOC285074	0.0598181630554922	0.191882187192927	0.0120659437297877
LOC285097	-0.275807555942978	-0.356401924546953	-0.210320541846528
LOC286359	0.070271410236104	-0.024071869873149	-0.0447401056670269
LOC339059	0.0306897536697218	0.116480260398441	0.0323639563541359
LOC339803	-0.14271213872907	-0.209273773578129	-0.122049161688502
LOC341056	0.0781864798710374	0.154509544860241	0.201988259000021
LOC344967	-0.0241318025085118	-0.149413238853646	-0.0808391937421746
LOC389199	0.0318289696284233	0.0435947198998168	0.0636789202083649
LOC389641	-0.0717916373540442	-0.1297367907444	-0.126900013398515
LOC389705	0.12152447913434	0.060984965673969	0.0992073275797941
LOC389765	-0.0211878496859812	0.0338321350412983	0.0369831117853521
LOC389831	-0.107629865403642	-0.157548167738163	-0.0917447265827484
LOC389834	0.0472978747480707	0.182277029925969	0.0678837461947038
LOC389895	-0.0446860766888033	-0.135669112140385	-0.0593659893761746
LOC389906	0.0434541080503537	0.0149627520389616	-0.0639409638447655
LOC390705	-0.212882582756153	-0.329097733793231	-0.283913273902202
LOC391322	-0.107869840340392	-0.161239651922458	-0.214643495295954
LOC399815	0.0497553104879871	0.0487424276209304	-0.0144564950297949
LOC400682	0.0566454518881426	0.122438527482747	0.118124492063701
LOC400684	-0.068484774843353	-0.149982017702469	-0.150782268904524
LOC400710	-0.111605217849869	-0.156900571497634	-0.140675305539665
LOC401127	0.025042223996505	0.00519803081526223	-0.0413023947815128
LOC401320	0.0705210682158108	0.160600762085105	0.113762401766333
LOC401357	0.197388860159585	0.338285172799496	0.139172934083158
LOC407835	0.127955042635821	0.0814406165076466	-0.00722685106709938
LOC439933	-0.0623585815829125	-0.0405576669776948	0.00905335383934448
LOC440040	0.0351071473170476	0.0848150851160586	-0.0423329445373118
LOC440084	-0.155025164997077	-0.00578364746413909	-0.0472353636937191
LOC440300	0.0118587448228232	0.0203542723921899	-0.0501447867921572
LOC440311	0.113794906754473	0.159806687500906	0.0458254241679587
LOC440434	-0.265015431755794	-0.372969637713845	-0.187441783743335
LOC440570	0.0994751480081048	0.114595606633891	0.0930907687427905
LOC440934	-0.187098725496466	-0.304231049114112	-0.147795110162161
LOC441052	-0.21100373078328	-0.323412426148974	-0.233987149624357
LOC441081	0.0561982507637864	0.012454325744449	-0.0146814440484088
LOC441155	0.0476176866024393	0.197984724675134	0.0886960326396509
LOC441204	-0.155440245457602	-0.21453976190854	-0.105728589330237
LOC441454	0.134144634303887	0.104801050491175	0.0718831857681867
LOC441455	0.053691107120326	0.126669692247116	0.05777025976637
LOC441601	-0.00904939402812637	0.107326303326961	0.0253763026400186
LOC441666	-0.0809637481168841	-0.130176864937757	-0.0607922220611422
LOC494141	0.118603321880344	0.0826520532850138	0.108220189387456
LOC541472	0.0506467697426469	0.0190770084728035	0.0396190159730934
LOC554206	-0.148291578559037	-0.128499395483143	-0.113550910781146
LOC641746	0.210037039510277	0.229428171491688	0.187328624770906
LOC642852	-0.29463121494216	-0.41376224260276	-0.239086699946437
LOC642929	0.0724132855360187	0.113077945348723	0.03917085323542
LOC643201	0.0522062391465573	-0.0261429215274196	-0.0374497903123124
LOC643387	0.0423551868255879	0.128605997634655	0.0760256412756685
LOC643406	0.27534520165196	0.3694308538125	0.181987359817293
LOC643802	-0.0634655300138206	-0.0891693065803143	-0.0604593057690518
LOC644189	-0.235118987960082	-0.282308484581197	-0.218327516905895
LOC644762	0.0932800329816779	0.102534419898687	0.0452308957129449
LOC644794	-0.018333960207959	-0.0515212321601723	-0.0456156474040526
LOC644936	-0.201747615125803	-0.264508843324899	-0.112652006761985
LOC645166	-0.195391240652033	-0.30052138599707	-0.159283071316761
LOC645513	0.0544488768767501	0.139064884727347	0.0897669551061258
LOC645752	-0.030217107126389	-0.0042600154067929	0.0121176303518475
LOC646626	0.0293046674166445	-0.00685890924362712	-0.0375715222023478
LOC646938	0.10247388940949	0.0737031352925106	-0.0534285604534874
LOC652276	0.125067859363742	0.262732091866871	0.195684209801133
LOC653080	-0.0544430027760885	0.0524833917279965	0.0220635593520494
LOC654780	-0.0417945219129069	-0.0461596313322317	-0.00110768916440444
LOC727896	0.148102113991265	0.231178546935193	0.0972596019202538
LOC728024	-0.00114366218498227	0.058362142626171	0.0369672185158092
LOC728392	-0.238023450804113	-0.332846012267596	-0.201359601819349
LOC728485	0.0111186862859519	0.0313190178524317	0.0351209506303801
LOC728554	0.192749445912379	0.256250506553649	0.108492503497135
LOC728613	0.013735674481503	-0.02760008035117	0.0253083916978943
LOC728715	-0.319304896849378	-0.420676441415332	-0.272849108132354
LOC728739	-0.0447939641692461	-0.115340924806206	-0.0187162232743001
LOC728743	0.206196864213104	0.265394297151906	0.0711078146148371
LOC728989	-0.166602636713676	-0.102825731339036	-0.0733378080211944
LOC729080	0.0313467441223457	0.0261703548844889	0.0138944094266227
LOC729159	0.210616318467088	0.224466419864655	0.0411126399532914
LOC729218	0.164811553804005	0.284061605772207	0.132598941026127
LOC729603	0.0705063185263023	0.11366085859663	0.0923138430724956
LOC729683	-0.176585370146995	-0.200950107518144	-0.128236379696576
LOC729732	-0.201831101544511	-0.250469186621177	-0.181538453732723
LOC729737	0.288082782247681	0.430648536674841	0.280617506249418
LOC729930	0.091273698919579	0.0153550810909123	0.0738075516752649
LOC729970	-0.251155694687554	-0.393395038900594	-0.230857574560229
LOC730098	0.132334061566129	0.111667736497419	0.0531642673964932
LOC730183	-0.108633669541291	-0.100312130032356	-0.150617691617806
LOC731157	-0.0513418704975393	-0.141812177389101	-0.153037973639843
LOC90246	0.118845257494482	0.0949161539639203	0.0540285250244369
LOC91548	-0.113131536781097	-0.117141075212059	-0.105974886897343
LOC93622	-0.252282319026666	-0.301724150197687	-0.169506329294409
LOH12CR2	-0.288769985719249	-0.388109809036252	-0.23380242284754
LONP1	0.157451272217293	0.137464054378342	0.0979928159327133
LONP2	-0.179952781910129	-0.165067382156808	-0.0835307284369243
LONRF1	-0.0129065573576217	0.0481206020229955	0.126118993871886
LONRF2	-0.130955425173459	-0.175885175238821	-0.118866096916235
LONRF3	0.000814948189570156	0.0871592181697651	-0.0234362364684067
LOR	-0.233598367233994	-0.333508163118549	-0.224361987536909
LOXHD1	0.127209668428539	0.185957874671055	0.135316757723139
LOXL1	-0.297298027785421	-0.412347571214209	-0.26208331557347
LOXL2	0.00800032566981229	0.062733714333248	-0.0815231125843558
LOXL3	-0.332467997157965	-0.437857019104704	-0.309638044990498
LPAR1	0.124318302937306	0.178920873238958	0.108404336961605
LPAR2	0.130624336604173	0.206801332800704	0.139661136713302
LPAR5	-0.0148584870862789	0.0430136383624972	0.018070634024021
LPAR6	-0.187876074375928	-0.298174748257952	-0.165782491396648
LPCAT1	-0.135059222788433	-0.122385048174658	-0.0670544951761475
LPCAT2	-0.0386310843995284	-0.184879537792327	-0.131769010818344
LPCAT3	-0.224665337227842	-0.253107084735099	-0.259381116608298
LPCAT4	0.238282619979984	0.362667764969146	0.176351407662683
LPGAT1	0.134070257535243	0.238098334764437	0.0958738368395124
LPIN1	0.0216737151547889	0.0604989236797866	0.0291785840317185
LPIN2	-0.00793544169467808	0.0456104853360894	0.0565608390659945
LPIN3	-0.103299257550897	-0.157069186001632	-0.082488782156512
LPL	0.065641552791043	0.0678244376721579	0.0697125569640044
LPP	-0.181599992180867	-0.33926134663721	-0.152168636916115
LPXN	-0.0445478753197111	-0.0506879707260119	-0.00253473122408912
LRBA	0.13630855021754	0.193033502295508	0.112742142587156
LRCH1	0.287246684373715	0.337551744091262	0.170408431940356
LRCH2	-0.243514727892903	-0.252898970137439	-0.132821208585641
LRCH3	0.0727731548141043	0.0946610553422593	0.0263099979167413
LRCOL1	-0.0436778417173274	-0.121319073259691	-0.173703192813695
LRFN1	0.0133104454146905	-0.0181831964853648	-0.00704834400191851
LRFN2	-0.182972686224608	-0.262374082531823	-0.207956497411134
LRFN3	-0.053445575188016	-0.10729488725431	0.00226186529150066
LRFN4	-0.107554924540466	-0.133800494085313	-0.0682583366495211
LRFN5	0.135283337533061	0.240378025120212	0.112934697180301
LRIF1	0.109459618801638	0.0784502217291594	0.193022333527698
LRIG1	-0.11807325560883	-0.104393117342484	-0.0248253055083163
LRIG2	0.0682321794729008	0.20276913268213	0.168308601357307
LRIG3	-0.113825203195094	-0.061990321222913	-0.0821622726072285
LRMDA	-0.216136023286271	-0.389584948422943	-0.194403392034729
LRP1	0.0775312110874938	0.128237115853946	0.029567911707078
LRP10	-0.182668851180349	-0.285338729775092	-0.176801226405878
LRP11	-0.0834897028177261	-0.0760749561956195	-0.0185620536329583
LRP12	0.240768729659829	0.218778512459087	0.0722061902172504
LRP1B	-0.277637596724269	-0.383268929753311	-0.196572298961954
LRP2	-0.0216051581545146	-0.104905199185475	-0.0475453898138104
LRP2BP	-0.136582278490993	-0.000590866655573718	-0.0624031336895426
LRP3	0.0116926664284379	-0.031029681188049	0.0360856364296519
LRP4	-0.102192134930306	-0.123500856314889	-0.0280615384969609
LRP5	0.0275825327057707	-0.0194851882234543	-0.0588033671089479
LRP6	-0.0230220479578525	-0.0600084604592645	-0.0233368391212224
LRP8	0.13351568689874	0.0684137648791946	0.0342495580732618
LRPAP1	0.377161446003509	0.465947675502139	0.261030760529517
LRPPRC	0.156294630112413	0.294722565224862	0.185595435801706
LRR1	0.108588559790012	0.176388496419216	0.0741464804829887
LRRC1	0.0169111600655662	6.04847402880898e-05	0.0306692559027732
LRRC10B	0.0693269871702797	0.062732373713834	0.0169658334498456
LRRC14	0.229626893024646	0.11987107909479	0.12141671608969
LRRC15	0.0962733455689025	0.0115991487771025	-0.0291486520897347
LRRC17	-0.0859633510729625	-0.0686046850428009	-0.099658193662265
LRRC2	-0.248251498450322	-0.373377422508684	-0.196836362804351
LRRC20	0.210379473904265	0.201911147538684	0.0902331370502721
